order_id,customer_id,order_date,product_id,quantity,discount_pct,payment_method,category,unit_price,unit_cost,gross_sales,discount_amount,net_sales,cost,gross_profit
O0001507,CUST00490,2024-01-26,P0023,2,0.15,UPI,Fashion,67.68,45.5,135.36,20.3,115.06,91.0,24.06
O0004710,CUST00224,2024-01-26,P0021,2,0.05,UPI,Beauty,264.24,127.61,528.48,26.42,502.06,255.22,246.84
O0004631,CUST00250,2024-01-26,P0016,4,0.2,UPI,Fashion,101.27,44.23,405.08,81.02,324.06,176.92,147.14
O0000664,CUST00454,2024-01-26,P0001,2,0.0,Card,Fashion,114.26,54.48,228.52,0.0,228.52,108.96,119.56
O0004692,CUST00395,2024-01-26,P0036,1,0.0,UPI,Home,308.75,157.97,308.75,0.0,308.75,157.97,150.78
O0000599,CUST00344,2024-01-26,P0036,2,0.15,COD,Home,308.75,157.97,617.5,92.62,524.88,315.94,208.94
O0000167,CUST00082,2024-01-26,P0003,4,0.0,UPI,Home,236.77,123.51,947.08,0.0,947.08,494.04,453.04
O0001977,CUST00175,2024-01-26,P0019,1,0.0,UPI,Electronics,148.06,96.56,148.06,0.0,148.06,96.56,51.5
O0002090,CUST00244,2024-01-26,P0021,2,0.05,Card,Beauty,264.24,127.61,528.48,26.42,502.06,255.22,246.84
O0002832,CUST00521,2024-01-26,P0035,1,0.0,UPI,Home,139.63,80.04,139.63,0.0,139.63,80.04,59.59
O0001429,CUST00239,2024-01-26,P0002,2,0.05,Card,Electronics,165.42,102.08,330.84,16.54,314.3,204.16,110.14
O0000634,CUST00384,2024-01-26,P0025,2,0.2,Card,Fashion,234.0,111.05,468.0,93.6,374.4,222.1,152.3
O0001515,CUST00191,2024-01-26,P0011,3,0.0,UPI,Electronics,158.87,121.21,476.61,0.0,476.61,363.63,112.98
O0003440,CUST00283,2024-01-27,P0032,1,0.15,Card,Electronics,325.98,157.6,325.98,48.9,277.08,157.6,119.48
O0001026,CUST00084,2024-01-27,P0034,1,0.1,Net Banking,Electronics,186.26,105.01,186.26,18.63,167.63,105.01,62.62
O0003254,CUST00283,2024-01-27,P0008,3,0.0,COD,Fashion,152.63,75.07,457.89,0.0,457.89,225.21,232.68
O0002161,CUST00441,2024-01-27,P0035,4,0.1,UPI,Home,139.63,80.04,558.52,55.85,502.67,320.16,182.51
O0004138,CUST00233,2024-01-27,P0036,1,0.2,UPI,Home,308.75,157.97,308.75,61.75,247.0,157.97,89.03
O0001606,CUST00596,2024-01-27,P0043,2,0.0,COD,Electronics,364.08,156.96,728.16,0.0,728.16,313.92,414.24
O0002946,CUST00458,2024-01-27,P0021,4,0.2,Net Banking,Beauty,264.24,127.61,1056.96,211.39,845.57,510.44,335.13
O0005147,CUST00605,2024-01-28,P0042,2,0.0,COD,Fashion,92.99,66.18,185.98,0.0,185.98,132.36,53.62
O0000563,CUST00304,2024-01-28,P0001,1,0.15,Card,Fashion,114.26,54.48,114.26,17.14,97.12,54.48,42.64
O0002770,CUST00045,2024-01-28,P0024,1,0.1,Card,Grocery,220.04,119.95,220.04,22.0,198.04,119.95,78.09
O0002015,CUST00454,2024-01-28,P0020,2,0.0,UPI,Home,149.95,68.06,299.9,0.0,299.9,136.12,163.78
O0003679,CUST00250,2024-01-28,P0041,3,0.0,Wallet,Grocery,240.98,127.74,722.94,0.0,722.94,383.22,339.72
O0000589,CUST00524,2024-01-28,P0036,1,0.2,UPI,Home,308.75,157.97,308.75,61.75,247.0,157.97,89.03
O0001251,CUST00114,2024-01-28,P0041,4,0.0,Card,Grocery,240.98,127.74,963.92,0.0,963.92,510.96,452.96
O0000723,CUST00160,2024-01-28,P0024,2,0.05,UPI,Grocery,220.04,119.95,440.08,22.0,418.08,239.9,178.18
O0002737,CUST00205,2024-01-28,P0025,1,0.1,UPI,Fashion,234.0,111.05,234.0,23.4,210.6,111.05,99.55
O0000299,CUST00295,2024-01-28,P0007,4,0.1,COD,Grocery,177.14,118.71,708.56,70.86,637.7,474.84,162.86
O0003923,CUST00011,2024-01-28,P0020,1,0.05,Card,Home,149.95,68.06,149.95,7.5,142.45,68.06,74.39
O0002301,CUST00314,2024-01-28,P0007,1,0.1,UPI,Grocery,177.14,118.71,177.14,17.71,159.43,118.71,40.72
O0000310,CUST00450,2024-01-28,P0013,1,0.1,COD,Grocery,268.38,121.9,268.38,26.84,241.54,121.9,119.64
O0003744,CUST00501,2024-01-28,P0002,4,0.0,UPI,Electronics,165.42,102.08,661.68,0.0,661.68,408.32,253.36
O0002863,CUST00289,2024-01-28,P0043,2,0.1,UPI,Electronics,364.08,156.96,728.16,72.82,655.34,313.92,341.42
O0003024,CUST00352,2024-01-29,P0040,1,0.1,Wallet,Grocery,83.65,51.18,83.65,8.36,75.29,51.18,24.11
O0000686,CUST00450,2024-01-29,P0012,4,0.0,Card,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0001985,CUST00605,2024-01-29,P0009,4,0.1,Wallet,Fashion,264.14,141.26,1056.56,105.66,950.9,565.04,385.86
O0003659,CUST00133,2024-01-29,P0014,2,0.1,Net Banking,Electronics,66.45,51.75,132.9,13.29,119.61,103.5,16.11
O0000993,CUST00321,2024-01-29,P0001,1,0.0,Wallet,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0004267,CUST00126,2024-01-29,P0034,2,0.05,Card,Electronics,186.26,105.01,372.52,18.63,353.89,210.02,143.87
O0000662,CUST00528,2024-01-29,P0040,2,0.0,Card,Grocery,83.65,51.18,167.3,0.0,167.3,102.36,64.94
O0002337,CUST00243,2024-01-29,P0027,3,0.0,Wallet,Electronics,55.13,36.66,165.39,0.0,165.39,109.98,55.41
O0004873,CUST00463,2024-01-29,P0042,1,0.0,UPI,Fashion,92.99,66.18,92.99,0.0,92.99,66.18,26.81
O0003747,CUST00353,2024-01-29,P0032,1,0.1,Wallet,Electronics,325.98,157.6,325.98,32.6,293.38,157.6,135.78
O0001235,CUST00041,2024-01-30,P0029,2,0.2,UPI,Home,354.92,154.02,709.84,141.97,567.87,308.04,259.83
O0003094,CUST00323,2024-01-30,P0011,3,0.0,UPI,Electronics,158.87,121.21,476.61,0.0,476.61,363.63,112.98
O0004515,CUST00288,2024-01-31,P0015,1,0.0,Card,Fashion,43.69,25.91,43.69,0.0,43.69,25.91,17.78
O0004910,CUST00605,2024-01-31,P0020,3,0.05,Card,Home,149.95,68.06,449.85,22.49,427.36,204.18,223.18
O0000430,CUST00119,2024-02-01,P0006,4,0.2,UPI,Beauty,192.36,150.65,769.44,153.89,615.55,602.6,12.95
O0003935,CUST00394,2024-02-01,P0013,3,0.05,Net Banking,Grocery,268.38,121.9,805.14,40.26,764.88,365.7,399.18
O0004747,CUST00388,2024-02-01,P0013,1,0.05,Card,Grocery,268.38,121.9,268.38,13.42,254.96,121.9,133.06
O0001509,CUST00254,2024-02-01,P0037,1,0.05,Card,Fashion,32.76,22.26,32.76,1.64,31.12,22.26,8.86
O0003685,CUST00592,2024-02-02,P0042,1,0.05,Wallet,Fashion,92.99,66.18,92.99,4.65,88.34,66.18,22.16
O0004775,CUST00405,2024-02-02,P0024,2,0.15,UPI,Grocery,220.04,119.95,440.08,66.01,374.07,239.9,134.17
O0003272,CUST00455,2024-02-02,P0006,2,0.2,Card,Beauty,192.36,150.65,384.72,76.94,307.78,301.3,6.48
O0003616,CUST00479,2024-02-02,P0027,1,0.2,Card,Electronics,55.13,36.66,55.13,11.03,44.1,36.66,7.44
O0003552,CUST00502,2024-02-02,P0026,4,0.0,UPI,Electronics,133.04,87.51,532.16,0.0,532.16,350.04,182.12
O0001798,CUST00392,2024-02-02,P0017,3,0.2,Net Banking,Home,110.28,84.44,330.84,66.17,264.67,253.32,11.35
O0002988,CUST00584,2024-02-02,P0033,1,0.1,Card,Fashion,112.86,61.51,112.86,11.29,101.57,61.51,40.06
O0001326,CUST00409,2024-02-02,P0044,1,0.0,UPI,Home,319.2,142.3,319.2,0.0,319.2,142.3,176.9
O0004907,CUST00389,2024-02-02,P0022,1,0.15,COD,Electronics,326.52,146.8,326.52,48.98,277.54,146.8,130.74
O0002834,CUST00511,2024-02-02,P0003,1,0.0,Card,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0003526,CUST00633,2024-02-03,P0033,2,0.1,UPI,Fashion,112.86,61.51,225.72,22.57,203.15,123.02,80.13
O0002898,CUST00536,2024-02-03,P0002,2,0.0,Card,Electronics,165.42,102.08,330.84,0.0,330.84,204.16,126.68
O0001802,CUST00536,2024-02-03,P0002,3,0.15,Wallet,Electronics,165.42,102.08,496.26,74.44,421.82,306.24,115.58
O0001601,CUST00063,2024-02-03,P0032,1,0.0,Card,Electronics,325.98,157.6,325.98,0.0,325.98,157.6,168.38
O0003804,CUST00625,2024-02-03,P0030,1,0.0,Card,Grocery,239.09,117.72,239.09,0.0,239.09,117.72,121.37
O0004477,CUST00033,2024-02-03,P0010,2,0.1,COD,Grocery,158.28,88.17,316.56,31.66,284.9,176.34,108.56
O0001910,CUST00522,2024-02-04,P0027,1,0.0,UPI,Electronics,55.13,36.66,55.13,0.0,55.13,36.66,18.47
O0001907,CUST00040,2024-02-04,P0019,1,0.1,COD,Electronics,148.06,96.56,148.06,14.81,133.25,96.56,36.69
O0001020,CUST00097,2024-02-04,P0043,1,0.1,COD,Electronics,364.08,156.96,364.08,36.41,327.67,156.96,170.71
O0001567,CUST00215,2024-02-04,P0033,2,0.15,Card,Fashion,112.86,61.51,225.72,33.86,191.86,123.02,68.84
O0000899,CUST00281,2024-02-04,P0014,1,0.05,Wallet,Electronics,66.45,51.75,66.45,3.32,63.13,51.75,11.38
O0000181,CUST00338,2024-02-04,P0041,2,0.0,UPI,Grocery,240.98,127.74,481.96,0.0,481.96,255.48,226.48
O0003740,CUST00255,2024-02-04,P0020,2,0.0,Card,Home,149.95,68.06,299.9,0.0,299.9,136.12,163.78
O0002547,CUST00583,2024-02-04,P0024,3,0.15,Card,Grocery,220.04,119.95,660.12,99.02,561.1,359.85,201.25
O0004144,CUST00037,2024-02-04,P0045,2,0.0,UPI,Grocery,121.81,53.8,243.62,0.0,243.62,107.6,136.02
O0002562,CUST00595,2024-02-05,P0001,1,0.0,COD,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0002848,CUST00557,2024-02-05,P0031,1,0.15,Net Banking,Electronics,287.51,147.51,287.51,43.13,244.38,147.51,96.87
O0002693,CUST00161,2024-02-05,P0035,1,0.0,COD,Home,139.63,80.04,139.63,0.0,139.63,80.04,59.59
O0003614,CUST00266,2024-02-05,P0023,3,0.0,Wallet,Fashion,67.68,45.5,203.04,0.0,203.04,136.5,66.54
O0001557,CUST00183,2024-02-05,P0035,2,0.0,Card,Home,139.63,80.04,279.26,0.0,279.26,160.08,119.18
O0001001,CUST00638,2024-02-05,P0044,2,0.1,COD,Home,319.2,142.3,638.4,63.84,574.56,284.6,289.96
O0000498,CUST00526,2024-02-05,P0012,2,0.05,UPI,Electronics,216.75,132.72,433.5,21.68,411.82,265.44,146.38
O0001696,CUST00465,2024-02-05,P0032,1,0.0,Card,Electronics,325.98,157.6,325.98,0.0,325.98,157.6,168.38
O0000450,CUST00580,2024-02-06,P0006,3,0.0,UPI,Beauty,192.36,150.65,577.08,0.0,577.08,451.95,125.13
O0003645,CUST00602,2024-02-06,P0012,4,0.0,Card,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0002629,CUST00487,2024-02-06,P0004,2,0.05,Card,Home,54.29,27.5,108.58,5.43,103.15,55.0,48.15
O0001813,CUST00082,2024-02-06,P0026,2,0.15,Wallet,Electronics,133.04,87.51,266.08,39.91,226.17,175.02,51.15
O0003493,CUST00559,2024-02-06,P0037,1,0.0,UPI,Fashion,32.76,22.26,32.76,0.0,32.76,22.26,10.5
O0001536,CUST00405,2024-02-06,P0019,1,0.2,UPI,Electronics,148.06,96.56,148.06,29.61,118.45,96.56,21.89
O0000243,CUST00560,2024-02-06,P0024,2,0.0,Card,Grocery,220.04,119.95,440.08,0.0,440.08,239.9,200.18
O0004091,CUST00415,2024-02-06,P0038,1,0.1,Net Banking,Fashion,157.39,70.68,157.39,15.74,141.65,70.68,70.97
O0004210,CUST00376,2024-02-07,P0020,1,0.2,UPI,Home,149.95,68.06,149.95,29.99,119.96,68.06,51.9
O0002817,CUST00594,2024-02-07,P0023,3,0.15,Wallet,Fashion,67.68,45.5,203.04,30.46,172.58,136.5,36.08
O0004982,CUST00189,2024-02-07,P0034,3,0.2,COD,Electronics,186.26,105.01,558.78,111.76,447.02,315.03,131.99
O0004999,CUST00585,2024-02-07,P0003,1,0.2,Card,Home,236.77,123.51,236.77,47.35,189.42,123.51,65.91
O0001904,CUST00145,2024-02-07,P0033,1,0.15,Card,Fashion,112.86,61.51,112.86,16.93,95.93,61.51,34.42
O0002476,CUST00396,2024-02-07,P0023,1,0.15,Card,Fashion,67.68,45.5,67.68,10.15,57.53,45.5,12.03
O0001140,CUST00601,2024-02-08,P0027,1,0.1,Net Banking,Electronics,55.13,36.66,55.13,5.51,49.62,36.66,12.96
O0001533,CUST00254,2024-02-08,P0019,1,0.1,Card,Electronics,148.06,96.56,148.06,14.81,133.25,96.56,36.69
O0000297,CUST00282,2024-02-08,P0023,1,0.2,UPI,Fashion,67.68,45.5,67.68,13.54,54.14,45.5,8.64
O0004250,CUST00644,2024-02-08,P0008,4,0.1,Card,Fashion,152.63,75.07,610.52,61.05,549.47,300.28,249.19
O0002071,CUST00165,2024-02-08,P0034,2,0.1,Card,Electronics,186.26,105.01,372.52,37.25,335.27,210.02,125.25
O0002396,CUST00350,2024-02-08,P0043,3,0.05,Card,Electronics,364.08,156.96,1092.24,54.61,1037.63,470.88,566.75
O0004942,CUST00276,2024-02-09,P0006,1,0.0,UPI,Beauty,192.36,150.65,192.36,0.0,192.36,150.65,41.71
O0004040,CUST00462,2024-02-09,P0040,1,0.2,Card,Grocery,83.65,51.18,83.65,16.73,66.92,51.18,15.74
O0002761,CUST00275,2024-02-09,P0001,3,0.15,COD,Fashion,114.26,54.48,342.78,51.42,291.36,163.44,127.92
O0001928,CUST00547,2024-02-09,P0025,3,0.0,UPI,Fashion,234.0,111.05,702.0,0.0,702.0,333.15,368.85
O0003993,CUST00021,2024-02-09,P0027,2,0.05,Wallet,Electronics,55.13,36.66,110.26,5.51,104.75,73.32,31.43
O0002874,CUST00294,2024-02-10,P0043,3,0.05,Card,Electronics,364.08,156.96,1092.24,54.61,1037.63,470.88,566.75
O0004127,CUST00334,2024-02-10,P0017,1,0.2,COD,Home,110.28,84.44,110.28,22.06,88.22,84.44,3.78
O0003542,CUST00414,2024-02-10,P0016,1,0.2,Card,Fashion,101.27,44.23,101.27,20.25,81.02,44.23,36.79
O0004847,CUST00285,2024-02-10,P0001,2,0.1,UPI,Fashion,114.26,54.48,228.52,22.85,205.67,108.96,96.71
O0004403,CUST00262,2024-02-10,P0012,1,0.05,Wallet,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0000682,CUST00473,2024-02-10,P0001,2,0.0,COD,Fashion,114.26,54.48,228.52,0.0,228.52,108.96,119.56
O0002545,CUST00049,2024-02-10,P0030,1,0.1,COD,Grocery,239.09,117.72,239.09,23.91,215.18,117.72,97.46
O0002088,CUST00263,2024-02-10,P0013,2,0.05,Card,Grocery,268.38,121.9,536.76,26.84,509.92,243.8,266.12
O0002372,CUST00444,2024-02-11,P0008,2,0.0,Card,Fashion,152.63,75.07,305.26,0.0,305.26,150.14,155.12
O0002862,CUST00175,2024-02-11,P0010,4,0.1,Net Banking,Grocery,158.28,88.17,633.12,63.31,569.81,352.68,217.13
O0002853,CUST00144,2024-02-11,P0014,2,0.15,COD,Electronics,66.45,51.75,132.9,19.93,112.97,103.5,9.47
O0000085,CUST00465,2024-02-11,P0039,4,0.15,COD,Electronics,302.32,141.08,1209.28,181.39,1027.89,564.32,463.57
O0001543,CUST00121,2024-02-11,P0027,4,0.05,UPI,Electronics,55.13,36.66,220.52,11.03,209.49,146.64,62.85
O0003665,CUST00643,2024-02-11,P0038,1,0.2,UPI,Fashion,157.39,70.68,157.39,31.48,125.91,70.68,55.23
O0001194,CUST00214,2024-02-11,P0041,2,0.05,Card,Grocery,240.98,127.74,481.96,24.1,457.86,255.48,202.38
O0000532,CUST00300,2024-02-11,P0023,3,0.1,Net Banking,Fashion,67.68,45.5,203.04,20.3,182.74,136.5,46.24
O0000887,CUST00394,2024-02-12,P0045,3,0.1,COD,Grocery,121.81,53.8,365.43,36.54,328.89,161.4,167.49
O0003909,CUST00507,2024-02-12,P0018,1,0.1,Net Banking,Beauty,175.93,84.8,175.93,17.59,158.34,84.8,73.54
O0003985,CUST00312,2024-02-12,P0032,1,0.0,Card,Electronics,325.98,157.6,325.98,0.0,325.98,157.6,168.38
O0002976,CUST00260,2024-02-12,P0038,2,0.0,Net Banking,Fashion,157.39,70.68,314.78,0.0,314.78,141.36,173.42
O0002777,CUST00037,2024-02-12,P0011,1,0.0,COD,Electronics,158.87,121.21,158.87,0.0,158.87,121.21,37.66
O0002627,CUST00383,2024-02-12,P0017,4,0.05,UPI,Home,110.28,84.44,441.12,22.06,419.06,337.76,81.3
O0003867,CUST00183,2024-02-12,P0015,4,0.0,Card,Fashion,43.69,25.91,174.76,0.0,174.76,103.64,71.12
O0002634,CUST00356,2024-02-12,P0029,3,0.1,Wallet,Home,354.92,154.02,1064.76,106.48,958.28,462.06,496.22
O0002844,CUST00633,2024-02-12,P0005,1,0.15,UPI,Electronics,273.97,126.69,273.97,41.1,232.87,126.69,106.18
O0000203,CUST00613,2024-02-13,P0001,1,0.0,UPI,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0003684,CUST00175,2024-02-13,P0014,1,0.0,COD,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0001902,CUST00255,2024-02-13,P0034,4,0.0,COD,Electronics,186.26,105.01,745.04,0.0,745.04,420.04,325.0
O0002972,CUST00597,2024-02-13,P0006,2,0.05,UPI,Beauty,192.36,150.65,384.72,19.24,365.48,301.3,64.18
O0003829,CUST00316,2024-02-13,P0022,3,0.05,UPI,Electronics,326.52,146.8,979.56,48.98,930.58,440.4,490.18
O0004854,CUST00397,2024-02-14,P0031,1,0.2,UPI,Electronics,287.51,147.51,287.51,57.5,230.01,147.51,82.5
O0004280,CUST00489,2024-02-14,P0025,1,0.15,UPI,Fashion,234.0,111.05,234.0,35.1,198.9,111.05,87.85
O0002687,CUST00490,2024-02-14,P0023,3,0.15,UPI,Fashion,67.68,45.5,203.04,30.46,172.58,136.5,36.08
O0000445,CUST00211,2024-02-14,P0012,1,0.05,Card,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0005026,CUST00201,2024-02-14,P0045,1,0.1,Net Banking,Grocery,121.81,53.8,121.81,12.18,109.63,53.8,55.83
O0004341,CUST00446,2024-02-14,P0008,1,0.2,Net Banking,Fashion,152.63,75.07,152.63,30.53,122.1,75.07,47.03
O0000036,CUST00526,2024-02-14,P0039,3,0.0,COD,Electronics,302.32,141.08,906.96,0.0,906.96,423.24,483.72
O0003836,CUST00007,2024-02-14,P0029,1,0.05,Card,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0001273,CUST00020,2024-02-15,P0038,4,0.0,UPI,Fashion,157.39,70.68,629.56,0.0,629.56,282.72,346.84
O0003704,CUST00049,2024-02-16,P0034,1,0.0,Card,Electronics,186.26,105.01,186.26,0.0,186.26,105.01,81.25
O0000908,CUST00369,2024-02-16,P0006,1,0.15,Card,Beauty,192.36,150.65,192.36,28.85,163.51,150.65,12.86
O0004428,CUST00585,2024-02-16,P0013,2,0.05,Card,Grocery,268.38,121.9,536.76,26.84,509.92,243.8,266.12
O0003293,CUST00569,2024-02-16,P0015,4,0.0,UPI,Fashion,43.69,25.91,174.76,0.0,174.76,103.64,71.12
O0004502,CUST00595,2024-02-16,P0025,4,0.1,Net Banking,Fashion,234.0,111.05,936.0,93.6,842.4,444.2,398.2
O0002410,CUST00385,2024-02-16,P0037,2,0.0,Card,Fashion,32.76,22.26,65.52,0.0,65.52,44.52,21.0
O0001947,CUST00379,2024-02-16,P0035,3,0.0,Net Banking,Home,139.63,80.04,418.89,0.0,418.89,240.12,178.77
O0002699,CUST00335,2024-02-16,P0009,1,0.05,Net Banking,Fashion,264.14,141.26,264.14,13.21,250.93,141.26,109.67
O0000222,CUST00463,2024-02-16,P0027,1,0.05,Card,Electronics,55.13,36.66,55.13,2.76,52.37,36.66,15.71
O0002648,CUST00262,2024-02-17,P0007,3,0.0,Card,Grocery,177.14,118.71,531.42,0.0,531.42,356.13,175.29
O0003203,CUST00323,2024-02-17,P0016,1,0.1,COD,Fashion,101.27,44.23,101.27,10.13,91.14,44.23,46.91
O0001475,CUST00530,2024-02-17,P0033,4,0.1,Card,Fashion,112.86,61.51,451.44,45.14,406.3,246.04,160.26
O0004310,CUST00202,2024-02-17,P0036,2,0.2,Wallet,Home,308.75,157.97,617.5,123.5,494.0,315.94,178.06
O0002087,CUST00580,2024-02-17,P0045,1,0.05,COD,Grocery,121.81,53.8,121.81,6.09,115.72,53.8,61.92
O0003413,CUST00356,2024-02-17,P0044,1,0.05,COD,Home,319.2,142.3,319.2,15.96,303.24,142.3,160.94
O0001788,CUST00183,2024-02-17,P0002,1,0.05,Card,Electronics,165.42,102.08,165.42,8.27,157.15,102.08,55.07
O0001961,CUST00033,2024-02-17,P0005,2,0.2,UPI,Electronics,273.97,126.69,547.94,109.59,438.35,253.38,184.97
O0001338,CUST00095,2024-02-17,P0009,2,0.1,Net Banking,Fashion,264.14,141.26,528.28,52.83,475.45,282.52,192.93
O0003772,CUST00481,2024-02-18,P0011,3,0.0,Wallet,Electronics,158.87,121.21,476.61,0.0,476.61,363.63,112.98
O0004437,CUST00286,2024-02-18,P0037,3,0.0,COD,Fashion,32.76,22.26,98.28,0.0,98.28,66.78,31.5
O0000588,CUST00047,2024-02-18,P0015,1,0.2,Card,Fashion,43.69,25.91,43.69,8.74,34.95,25.91,9.04
O0004017,CUST00345,2024-02-18,P0015,1,0.1,Card,Fashion,43.69,25.91,43.69,4.37,39.32,25.91,13.41
O0004198,CUST00375,2024-02-18,P0040,1,0.1,Card,Grocery,83.65,51.18,83.65,8.36,75.29,51.18,24.11
O0000797,CUST00162,2024-02-18,P0037,4,0.0,UPI,Fashion,32.76,22.26,131.04,0.0,131.04,89.04,42.0
O0005058,CUST00585,2024-02-18,P0030,1,0.05,Wallet,Grocery,239.09,117.72,239.09,11.95,227.14,117.72,109.42
O0001708,CUST00566,2024-02-18,P0006,1,0.05,UPI,Beauty,192.36,150.65,192.36,9.62,182.74,150.65,32.09
O0002157,CUST00132,2024-02-18,P0035,1,0.2,COD,Home,139.63,80.04,139.63,27.93,111.7,80.04,31.66
O0000976,CUST00300,2024-02-19,P0040,2,0.1,Card,Grocery,83.65,51.18,167.3,16.73,150.57,102.36,48.21
O0002643,CUST00282,2024-02-19,P0019,4,0.1,UPI,Electronics,148.06,96.56,592.24,59.22,533.02,386.24,146.78
O0003163,CUST00479,2024-02-19,P0032,1,0.1,COD,Electronics,325.98,157.6,325.98,32.6,293.38,157.6,135.78
O0004823,CUST00611,2024-02-20,P0044,4,0.0,Card,Home,319.2,142.3,1276.8,0.0,1276.8,569.2,707.6
O0004632,CUST00608,2024-02-20,P0030,1,0.0,Card,Grocery,239.09,117.72,239.09,0.0,239.09,117.72,121.37
O0004821,CUST00337,2024-02-20,P0044,1,0.1,UPI,Home,319.2,142.3,319.2,31.92,287.28,142.3,144.98
O0004222,CUST00650,2024-02-20,P0006,1,0.0,Net Banking,Beauty,192.36,150.65,192.36,0.0,192.36,150.65,41.71
O0001132,CUST00605,2024-02-20,P0020,2,0.15,COD,Home,149.95,68.06,299.9,44.98,254.92,136.12,118.8
O0000474,CUST00224,2024-02-20,P0004,2,0.0,Wallet,Home,54.29,27.5,108.58,0.0,108.58,55.0,53.58
O0001389,CUST00439,2024-02-20,P0008,4,0.05,Net Banking,Fashion,152.63,75.07,610.52,30.53,579.99,300.28,279.71
O0002357,CUST00254,2024-02-20,P0029,2,0.15,Card,Home,354.92,154.02,709.84,106.48,603.36,308.04,295.32
O0001223,CUST00518,2024-02-21,P0045,3,0.0,Net Banking,Grocery,121.81,53.8,365.43,0.0,365.43,161.4,204.03
O0002482,CUST00111,2024-02-21,P0016,4,0.05,COD,Fashion,101.27,44.23,405.08,20.25,384.83,176.92,207.91
O0004323,CUST00023,2024-02-21,P0006,2,0.0,COD,Beauty,192.36,150.65,384.72,0.0,384.72,301.3,83.42
O0001821,CUST00329,2024-02-21,P0037,1,0.1,UPI,Fashion,32.76,22.26,32.76,3.28,29.48,22.26,7.22
O0003374,CUST00568,2024-02-21,P0032,1,0.1,UPI,Electronics,325.98,157.6,325.98,32.6,293.38,157.6,135.78
O0004444,CUST00239,2024-02-21,P0001,1,0.0,COD,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0000327,CUST00427,2024-02-21,P0035,4,0.1,Card,Home,139.63,80.04,558.52,55.85,502.67,320.16,182.51
O0002671,CUST00175,2024-02-21,P0015,1,0.15,UPI,Fashion,43.69,25.91,43.69,6.55,37.14,25.91,11.23
O0001966,CUST00238,2024-02-21,P0010,1,0.2,COD,Grocery,158.28,88.17,158.28,31.66,126.62,88.17,38.45
O0000033,CUST00074,2024-02-22,P0024,4,0.0,Card,Grocery,220.04,119.95,880.16,0.0,880.16,479.8,400.36
O0000517,CUST00370,2024-02-22,P0009,1,0.0,UPI,Fashion,264.14,141.26,264.14,0.0,264.14,141.26,122.88
O0004878,CUST00602,2024-02-22,P0014,1,0.0,COD,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0004518,CUST00193,2024-02-22,P0010,3,0.1,COD,Grocery,158.28,88.17,474.84,47.48,427.36,264.51,162.85
O0003721,CUST00013,2024-02-22,P0029,1,0.05,Card,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0005019,CUST00358,2024-02-23,P0006,1,0.05,Card,Beauty,192.36,150.65,192.36,9.62,182.74,150.65,32.09
O0002595,CUST00574,2024-02-23,P0016,1,0.05,Card,Fashion,101.27,44.23,101.27,5.06,96.21,44.23,51.98
O0002406,CUST00242,2024-02-23,P0018,1,0.0,UPI,Beauty,175.93,84.8,175.93,0.0,175.93,84.8,91.13
O0004362,CUST00107,2024-02-23,P0020,1,0.05,COD,Home,149.95,68.06,149.95,7.5,142.45,68.06,74.39
O0003488,CUST00198,2024-02-23,P0014,3,0.0,Card,Electronics,66.45,51.75,199.35,0.0,199.35,155.25,44.1
O0002266,CUST00543,2024-02-23,P0001,2,0.0,Wallet,Fashion,114.26,54.48,228.52,0.0,228.52,108.96,119.56
O0001093,CUST00507,2024-02-23,P0029,1,0.1,Card,Home,354.92,154.02,354.92,35.49,319.43,154.02,165.41
O0004593,CUST00463,2024-02-24,P0031,2,0.15,Wallet,Electronics,287.51,147.51,575.02,86.25,488.77,295.02,193.75
O0003113,CUST00584,2024-02-24,P0003,3,0.0,UPI,Home,236.77,123.51,710.31,0.0,710.31,370.53,339.78
O0000717,CUST00359,2024-02-24,P0026,2,0.0,Card,Electronics,133.04,87.51,266.08,0.0,266.08,175.02,91.06
O0004443,CUST00559,2024-02-24,P0021,1,0.05,Card,Beauty,264.24,127.61,264.24,13.21,251.03,127.61,123.42
O0003108,CUST00557,2024-02-24,P0009,3,0.0,Card,Fashion,264.14,141.26,792.42,0.0,792.42,423.78,368.64
O0001691,CUST00186,2024-02-24,P0011,2,0.0,UPI,Electronics,158.87,121.21,317.74,0.0,317.74,242.42,75.32
O0002923,CUST00115,2024-02-24,P0037,2,0.0,COD,Fashion,32.76,22.26,65.52,0.0,65.52,44.52,21.0
